id,postcode,latitude,longitude
2222,ZE1 0YP,60.153697,-1.144339
2228,ZE1 0AA,60.153222,-1.141595
2229,ZE1 0AB,60.153,-1.141
2230,ZE1 0AD,60.153222,-1.141595
2231,ZE1 0AE,60.152652,-1.140998
2232,ZE1 0AF,60.152353,-1.137745
2233,ZE1 0AG,60.152392,-1.139672
2234,ZE1 0AH,60.151483,-1.137793
2235,ZE1 0AJ,60.153067,-1.141192
2236,ZE1 0AL,60.152371,-1.140555
2237,ZE1 0AN,60.152596,-1.137883
2238,ZE1 0AP,60.151934,-1.136827
2239,ZE1 0AQ,60.151508,-1.140361
2240,ZE1 0AR,60.15116,-1.140712
2241,ZE1 0AS,60.150545,-1.140008
2242,ZE1 0AT,60.150609,-1.142895
2243,ZE1 0AU,60.152321,-1.138449
2244,ZE1 0AW,60.151836,-1.138234
2245,ZE1 0AX,60.14946,-1.140169
2246,ZE1 0AZ,60.156622,-1.145171
2247,ZE1 0BA,60.151023,-1.137607
2248,ZE1 0BB,60.14978,-1.134229
2249,ZE1 0BD,60.153064,-1.142207
2250,ZE1 0BE,60.151827,-1.142496
2251,ZE1 0BF,60.152683,-1.141436
2252,ZE1 0BG,60.151701,-1.135446
2253,ZE1 0BH,60.150856,-1.136758
2254,ZE1 0BJ,60.15263,-1.143023
2255,ZE1 0BL,60.152449,-1.142876
2256,ZE1 0BN,60.151942,-1.143646
2257,ZE1 0BP,60.151312,-1.141886
2258,ZE1 0BQ,60.150725,-1.144189
2259,ZE1 0BR,60.151777,-1.144378
2260,ZE1 0BS,60.152187,-1.144108
2261,ZE1 0BT,60.151615,-1.145834
2262,ZE1 0BU,60.151504,-1.142548
2263,ZE1 0BW,60.151418,-1.143083
2264,ZE1 0BX,60.151005,-1.145976
2265,ZE1 0BY,60.152408,-1.142193
2266,ZE1 0BZ,60.152203,-1.142187
2267,ZE1 0DA,60.152109,-1.147107
2268,ZE1 0DB,60.150381,-1.146586
2269,ZE1 0DD,60.151077,-1.148755
2270,ZE1 0DE,60.158131,-1.15513
2271,ZE1 0DG,60.168586,-1.168395
2272,ZE1 0DH,60.145454,-1.172519
2273,ZE1 0DJ,60.151193,-1.147304
2274,ZE1 0DL,60.153485,-1.143325
2275,ZE1 0DP,60.153677,-1.143907
2276,ZE1 0DQ,60.153462,-1.143974
2277,ZE1 0DR,60.15328,-1.144933
2278,ZE1 0DS,60.153433,-1.14356
2279,ZE1 0DT,60.152883,-1.144935
2280,ZE1 0DU,60.14965,-1.141923
2281,ZE1 0DW,60.153551,-1.145258
2282,ZE1 0DX,60.152544,-1.145089
2283,ZE1 0EA,60.152567,-1.144375
2284,ZE1 0EB,60.152941,-1.143861
2285,ZE1 0ED,60.152802,-1.146181
2286,ZE1 0EE,60.149859,-1.139522
2287,ZE1 0EF,60.145003,-1.169278
2288,ZE1 0EG,60.15369,-1.14596
2289,ZE1 0EH,60.153222,-1.141595
2290,ZE1 0EJ,60.152555,-1.145449
2291,ZE1 0EL,60.153308,-1.146564
2292,ZE1 0EN,60.153356,-1.14714
2293,ZE1 0EP,60.152416,-1.147524
2294,ZE1 0EQ,60.152924,-1.148257
2295,ZE1 0ER,60.155677,-1.150538
2296,ZE1 0ES,60.156244,-1.149288
2297,ZE1 0ET,60.153238,-1.149653
2298,ZE1 0EU,60.154905,-1.147874
2299,ZE1 0EW,60.156319,-1.149746
2300,ZE1 0EX,60.154126,-1.143902
2301,ZE1 0EY,60.144799,-1.175424
2302,ZE1 0EZ,60.154117,-1.14404
2303,ZE1 0FB,60.164025,-1.164323
2304,ZE1 0FL,60.152288,-1.140096
2305,ZE1 0FN,60.152573,-1.139836
2306,ZE1 0GA,60.149521,-1.172471
2307,ZE1 0GB,60.150159,-1.171158
2308,ZE1 0GD,60.149678,-1.168829
2309,ZE1 0GE,60.148469,-1.172299
2310,ZE1 0GF,60.146534,-1.162847
2311,ZE1 0GG,60.152734,-1.142426
2312,ZE1 0GH,60.152514,-1.141765
2313,ZE1 0GJ,60.15218,-1.142991
2314,ZE1 0GN,60.152018,-1.144173
2315,ZE1 0GQ,60.151126,-1.145061
2316,ZE1 0HA,60.154326,-1.145626
2317,ZE1 0HB,60.154457,-1.146416
2318,ZE1 0HD,60.154954,-1.147062
2319,ZE1 0HE,60.154438,-1.144921
2320,ZE1 0HF,60.157002,-1.145593
2321,ZE1 0HG,60.153938,-1.155093
2322,ZE1 0HH,60.161524,-1.170674
2323,ZE1 0HJ,60.156455,-1.151635
2324,ZE1 0HL,60.155867,-1.153577
2325,YO8 9AU,53.773787,-1.080237
2326,YO8 9AW,53.776478,-1.084199
2327,YO8 9AX,53.771378,-1.081367
2328,YO8 9AY,53.770777,-1.077936
2329,YO8 9AZ,53.771504,-1.076645
2330,YO8 9BA,53.771273,-1.074724
2331,YO8 9BB,53.772209,-1.077222
2332,YO8 9BD,53.772659,-1.07964
2333,YO8 9BE,53.77296,-1.080149
2334,YO8 9BG,53.773637,-1.07581
2335,YO8 9BH,53.774323,-1.078556
2336,YO8 9BJ,53.774034,-1.079433
2337,YO8 9BL,53.775538,-1.077412
2338,YO8 9BN,53.773707,-1.077948
2339,YO8 9BP,53.772788,-1.071853
2340,YO8 9BQ,53.774146,-1.076618
2341,YO8 9BS,53.779097,-1.076403
2342,YO8 9BT,53.777898,-1.077097
2343,YO8 9BU,53.776119,-1.07838
2344,YO8 9BW,53.772665,-1.075755
2345,YO8 9BX,53.777485,-1.078335
2346,YO8 9BY,53.778806,-1.077076
2347,YO8 9BZ,53.77883,-1.07439
2348,YO8 9DA,53.775402,-1.072782
2349,YO8 9DB,53.778419,-1.072457
2350,YO8 9DD,53.777576,-1.071444
2351,YO8 9DE,53.776445,-1.071666
2352,YO8 9DF,53.778734,-1.074711
2353,YO8 9DG,53.777834,-1.07464
2354,YO8 9DH,53.777656,-1.076025
2355,YO8 9DJ,53.777831,-1.076537
2356,YO8 9DL,53.777275,-1.076762
2357,YO8 9DN,53.776961,-1.07686
2358,YO8 9DP,53.767456,-1.086778
2359,YO8 9DQ,53.776575,-1.074561
2360,YO8 9DR,53.772447,-1.077687
2361,YO8 9DS,53.765858,-1.088208
2362,YO8 9DT,53.766426,-1.080201
2363,YO8 9DU,53.765912,-1.077678
2364,YO8 9DW,53.77434,-1.071424
2365,YO8 9DX,53.763115,-1.072749
2366,YO8 9DY,53.766297,-1.080947
2367,YO8 9DZ,53.766847,-1.085941
2368,YO8 9EA,53.765972,-1.080817
2369,YO8 9EB,53.765918,-1.080702
2370,YO8 9ED,53.765408,-1.081133
2371,YO8 9EE,53.766031,-1.082455
2372,YO8 9EF,53.765298,-1.083199
2373,YO8 9EG,53.768776,-1.088878
2374,YO8 9EH,53.768845,-1.087385
2375,YO8 9EJ,53.769271,-1.085555
2376,YO8 9EL,53.77015,-1.087528
2377,YO8 9EN,53.769605,-1.090448
2378,YO8 9EP,53.768248,-1.091661
2379,YO8 9ER,53.767483,-1.092785
2380,YO8 9ES,53.767079,-1.093947
2381,YO8 9ET,53.767945,-1.097908
2382,YO8 9EU,53.766814,-1.096971
2383,YO8 9EW,53.769074,-1.090399
2384,YO8 9EX,53.767342,-1.097855
2385,YO8 9EY,53.768029,-1.094867
2386,YO8 9EZ,53.768568,-1.093566
2387,YO8 9FB,53.767894,-1.130052
2388,YO8 9FD,53.769068,-1.129588
2389,YO8 9FE,53.769357,-1.128596
2390,YO8 9FF,53.76957,-1.126847
2391,YO8 9FG,53.768852,-1.127074
2392,YO8 9FH,53.768158,-1.126724
2393,YO8 9FJ,53.768004,-1.12779
2394,YO8 9FL,53.767676,-1.127205
2395,YO8 9FN,53.76831,-1.125386
2396,YO8 9FP,53.775305,-1.130688
2397,YO8 9FR,53.771553,-1.079497
2398,YO8 9FW,53.768298,-1.128694
2399,YO8 9GA,53.770017,-1.091486
2400,YO8 9GH,53.77182,-1.16379
2401,YO8 9GL,53.772631,-1.164079
2402,YO8 9GN,53.772189,-1.163906
2403,YO8 9GP,53.772424,-1.162839
2404,YO8 9GS,53.771822,-1.1615
2405,YO8 9GT,53.773207,-1.162914
2406,YO8 9GU,53.77064,-1.169945
2407,YO8 9GX,53.768631,-1.158949
2408,YO8 9GY,53.769832,-1.15714
2409,YO8 9GZ,53.771354,-1.161454
2410,YO8 9HA,53.768395,-1.09448
2411,YO8 9HB,53.766553,-1.090939
2412,YO8 9HD,53.766202,-1.090871
2413,YO8 9HE,53.772419,-1.08526
2414,YO8 9HF,53.76651,-1.093671
2415,YO8 9HG,53.769584,-1.093665
2416,YO8 9HH,53.765178,-1.093381
2417,ZE1 0HN,60.155201,-1.156142
2418,ZE1 0HP,60.15564,-1.157384
2419,ZE1 0HQ,60.156277,-1.157314
2420,ZE1 0HR,60.154997,-1.158013
2421,ZE1 0HS,60.154662,-1.157625
2422,ZE1 0HT,60.156792,-1.157787
2423,ZE1 0HU,60.15427,-1.156627
2424,ZE1 0HW,60.156178,-1.153137
2425,YO8 9HJ,53.770721,-1.136882
2426,YO8 9HL,53.763433,-1.09445
2427,YO8 9HN,53.77059,-1.155152
2428,YO8 9HP,53.76922,-1.160976
2429,YO8 9HQ,53.769896,-1.093279
2430,YO8 9HR,53.769198,-1.159095
2431,YO8 9HS,53.771415,-1.163815
2432,YO8 9HT,53.77192,-1.162683
2433,YO8 9HU,53.771809,-1.162229
2434,YO8 9HW,53.770665,-1.158019
2435,YO8 9HX,53.772087,-1.162178
2436,YO8 9HY,53.77275,-1.161922
2437,YO8 9HZ,53.774477,-1.159404
2438,YO8 9JB,53.771075,-1.165568
2439,YO8 9JD,53.770555,-1.162876
2440,YO8 9JE,53.76796,-1.167059
2441,YO8 9JF,53.767534,-1.167973
2442,YO8 9JG,53.768271,-1.166643
2443,YO8 9JH,53.770012,-1.168834
2444,YO8 9JJ,53.770606,-1.166263
2445,YO8 9JL,53.77075,-1.165498
2446,YO8 9JN,53.771896,-1.168281
2447,YO8 9JP,53.770837,-1.168514
2448,YO8 9JQ,53.766747,-1.171144
2449,YO8 9JR,53.771348,-1.168368
2450,YO8 9JS,53.771835,-1.169936
2451,YO8 9JT,53.771458,-1.164755
2452,YO8 9JU,53.76968,-1.094482
2453,YO8 9JW,53.771684,-1.191186
2454,YO8 9JX,53.769891,-1.092566
2455,YO8 9JY,53.764484,-1.090832
2456,YO8 9JZ,53.764852,-1.089474
2457,YO8 9LB,53.763464,-1.097316
2458,YO8 9LD,53.762387,-1.111963
2459,YO8 9LE,53.758059,-1.13833
2460,YO8 9LF,53.750987,-1.148858
2461,YO8 9LG,53.749998,-1.147437
2462,YO8 9LH,53.755481,-1.174475
2463,YO8 9LJ,53.759879,-1.158054
2464,YO8 9LL,53.768607,-1.125516
2465,YO8 9LN,53.768374,-1.172386
2466,YO8 9LP,53.750519,-1.152477
2467,YO8 9LQ,53.751624,-1.154987
2468,YO8 9LR,53.767969,-1.084597
2469,YO8 9LS,53.775144,-1.123332
2470,YO8 9LT,53.775213,-1.122936
2471,YO8 9LU,53.776243,-1.124817
2472,YO8 9LW,53.750586,-1.153158
2473,YO8 9LX,53.774376,-1.12655
2474,YO8 9LY,53.773605,-1.125387
2475,YO8 9LZ,53.772766,-1.125051
2476,YO8 9NA,53.771092,-1.124858
2477,YO8 9NB,53.772308,-1.123937
2478,YO8 9ND,53.773289,-1.122626
2479,YO8 9NE,53.771321,-1.121712
2480,YO8 9NF,53.771135,-1.123309
2481,YO8 9NG,53.769964,-1.122985
2482,YO8 9NH,53.768636,-1.124484
2483,YO8 9NJ,53.769461,-1.119293
2484,YO8 9NL,53.767062,-1.133013
2485,YO8 9NN,53.771254,-1.126129
2486,YO8 9NP,53.76923,-1.125898
2487,YO8 9NQ,53.770358,-1.124054
2488,YO8 9NR,53.769736,-1.126267
2489,YO8 9NS,53.77055,-1.126902
2490,YO8 9NT,53.771082,-1.127195
2491,YO8 9NU,53.769788,-1.130996
2492,YO8 9NW,53.771151,-1.126693
2493,YO8 9NX,53.772947,-1.127778
2494,YO8 9NY,53.774409,-1.124839
2495,YO8 9NZ,53.763886,-1.093651
2496,YO8 9PA,53.773831,-1.126895
2497,YO8 9PB,53.773345,-1.134224
2498,YO8 9PD,53.773529,-1.13118
2499,YO8 9PE,53.774169,-1.128936
2500,YO8 9PF,53.774848,-1.127132
2501,YO8 9PG,53.775022,-1.128812
2502,YO8 9PH,53.771489,-1.128688
2503,YO8 9PJ,53.77152,-1.129219
2504,YO8 9PL,53.773006,-1.123559
2505,YO8 9PN,53.773522,-1.123988
2506,YO8 9PP,53.770064,-1.12802
2507,YO8 9PQ,53.774538,-1.124058
2508,YO8 9PR,53.774472,-1.130994
2509,YO8 9PS,53.769409,-1.12201
2510,YO8 9PT,53.768871,-1.123463
2511,YO8 9PU,53.768666,-1.122769
2512,YO8 9PW,53.773339,-1.123521
2513,YO8 9PX,53.768983,-1.12035
2514,YO8 9PY,53.775246,-1.131617
2515,YO8 9PZ,53.77694,-1.118095
2516,YO8 9QA,53.768997,-1.168915
2517,YO8 9QB,53.767928,-1.168966
2518,YO8 9QD,53.767171,-1.169967
2519,YO8 9QE,53.770826,-1.163113
2520,YO8 9QF,53.768273,-1.169475
2521,YO8 9QG,53.769166,-1.169974
2522,YO8 9QH,53.767198,-1.166159
2523,YO8 9QJ,53.769759,-1.129331
2524,YO8 9QL,53.770255,-1.129564
2525,YO8 8DE,53.778691,-1.058884
2526,YO8 8DF,53.778472,-1.058449
2527,YO8 8DG,53.778536,-1.057476
2528,YO8 8DH,53.777319,-1.055834
2529,YO8 8DJ,53.777334,-1.057524
2530,YO8 8DL,53.775854,-1.057021
2531,YO8 8DN,53.775227,-1.059599
2532,YO8 8DP,53.775083,-1.059572
2533,YO8 8DQ,53.778239,-1.056284
2534,YO8 8DR,53.774386,-1.061196
2535,YO8 8DS,53.774353,-1.062699
2536,YO8 8DT,53.774347,-1.063094
2537,YO8 8DU,53.773796,-1.062757
2538,YO8 8DW,53.775331,-1.060249
2539,YO8 8DX,53.774485,-1.063576
2540,YO8 8DY,53.780447,-1.059285
2541,YO8 8DZ,53.779032,-1.061107
2542,YO8 8EA,53.779605,-1.060791
2543,YO8 8EB,53.779082,-1.061668
2544,YO8 8ED,53.748986,-1.016435
2547,YO8 8EG,53.767431,-1.040844
2548,YO8 8EH,53.764555,-1.006863
2549,YO8 8EJ,53.753208,-1.023874
2550,YO8 8EL,53.751983,-1.023614
2551,YO8 8EN,53.751798,-1.024013
2552,YO8 8EP,53.749224,-1.01379
2553,YO8 8EQ,53.766767,-1.041203
2554,YO8 8ER,53.749015,-1.015615
2555,YO8 8ES,53.751332,-1.026389
2556,YO8 8ET,53.751259,-1.028438
2557,YO8 8EU,53.750393,-1.029201
2558,YO8 8EW,53.748411,-1.016509
2559,YO8 8EX,53.750193,-1.029863
2560,YO8 8EY,53.748624,-1.030546
2561,YO8 8EZ,53.745244,-1.032777
2562,YO8 8FB,53.782064,-1.059097
2563,YO8 8FD,53.78267,-1.058447
2564,YO8 8FE,53.78187,-1.058449
2565,YO8 8GH,53.775843,-1.057855
2566,YO8 8GX,53.74829,-1.012736
2567,YO8 8GY,53.728495,-1.020582
2568,YO8 8GZ,53.748826,-1.020032
2569,YO8 8HA,53.738274,-1.02892
2570,YO8 8HB,53.728359,-1.018811
2571,YO8 8HD,53.727565,-1.015176
2572,YO8 8HE,53.728128,-1.017865
2573,YO8 8HF,53.726216,-1.011813
2574,YO8 8HG,53.726517,-1.012321
2575,YO8 8HH,53.726432,-1.018401
2576,YO8 8HJ,53.72774,-1.019537
2577,YO8 8HL,53.728007,-1.019759
2578,YO8 8HN,53.726811,-1.019665
2579,YO8 8HP,53.724805,-1.020636
2580,YO8 8HQ,53.726881,-1.012919
2581,YO8 8HR,53.724697,-1.021812
2582,YO8 8HS,53.726457,-1.021393
2583,YO8 8HT,53.726817,-1.022712
2584,YO8 8HU,53.726585,-1.02393
2585,YO8 8HW,53.725304,-1.02014
2586,YO8 8HX,53.727445,-1.029109
2587,YO8 8HY,53.727607,-1.027013
2588,YO8 8HZ,53.729753,-1.035604
2589,YO8 8JA,53.729001,-1.034833
2590,YO8 8JB,53.725987,-1.054757
2591,YO8 8JD,53.73672,-1.051514
2592,YO8 8JE,53.746505,-1.050889
2593,YO8 8JF,53.756625,-1.048503
2594,YO8 8JG,53.751147,-1.034598
2595,YO8 8JH,53.748188,-1.020017
2596,YO8 8JJ,53.726818,-1.01724
2597,YO8 8JL,53.726926,-1.016161
2598,YO8 8JN,53.726399,-1.016613
2599,YO8 8JP,53.748323,-1.018952
2600,YO8 8JQ,53.74794,-1.013852
2601,YO8 8JR,53.726935,-1.013963
2602,YO8 8JS,53.725092,-1.016204
2603,YO8 8JT,53.724946,-1.015874
2604,YO8 8JU,53.724813,-1.013937
2605,YO8 8JW,53.750086,-1.021262
2606,YO8 8JX,53.725109,-1.014991
2607,YO8 8JY,53.725986,-1.014293
2608,YO8 8JZ,53.726232,-1.014904
2609,YO8 8LA,53.754303,-1.095743
2610,YO8 8LB,53.754007,-1.084188
2611,YO8 8LD,53.754291,-1.076421
2612,YO8 8LE,53.744965,-1.07702
2613,YO8 8LF,53.737364,-1.093908
2614,YO8 8LG,53.743178,-1.104518
2615,YO8 8LH,53.749141,-1.101536
2616,YO8 8LJ,53.751111,-1.099386
2617,YO8 8LL,53.752344,-1.098358
2618,YO8 8LN,53.752755,-1.099153
2619,YO8 8LP,53.74922,-1.101989
2620,YO8 8LQ,53.741976,-1.107314
2621,YO8 8LR,53.748378,-1.107375
2622,YO8 8LS,53.749695,-1.105891
2623,YO8 8LT,53.749218,-1.106993
2624,YO8 9QN,53.768046,-1.171725
2625,YO8 5XN,53.795881,-1.042407
2626,YO8 5XP,53.795261,-1.041222
2627,YO8 5XQ,53.794913,-1.043886
2628,YO8 5XR,53.799105,-1.044307
2629,YO8 5XS,53.796384,-1.041196
2630,YO8 5XT,53.801908,-1.038312
2631,YO8 8LU,53.728718,-0.982152
2632,YO8 8LW,53.750026,-1.099712
2633,YO8 8LX,53.74752,-1.014179
2634,YO8 8LY,53.77286,-1.064917
2635,YO8 8LZ,53.766523,-1.067035
2636,YO8 8NA,53.774307,-1.064678
2637,YO8 8NB,53.77078,-1.064225
2638,YO8 8ND,53.751514,-1.054805
2639,YO8 8NE,53.735133,-1.038406
2640,YO8 8NF,53.728415,-0.981446
2641,YO8 8NG,53.736575,-0.981204
2642,YO8 8NH,53.744965,-0.967828
2643,YO8 8NJ,53.730168,-0.975891
2644,YO8 8NL,53.732317,-0.975167
2645,YO8 8NN,53.728973,-0.97731
2646,YO8 8NP,53.72812,-0.977422
2647,YO8 8NQ,53.743947,-0.974051
2648,YO8 8NR,53.728819,-0.978193
2649,YO8 8NS,53.728708,-0.979878
2650,YO8 8NT,53.728922,-0.979523
2651,YO8 8NU,53.728388,-0.982478
2652,YO8 8NW,53.728606,-0.977759
2653,YO8 8NX,53.729562,-0.983071
2654,YO8 8NY,53.729776,-0.984768
2655,YO8 8NZ,53.729548,-0.975144
2656,YO8 8PA,53.729542,-0.985819
2657,YO8 8PD,53.73001,-0.989112
2658,YO8 8PE,53.728433,-0.979294
2659,YO8 8PG,53.714386,-0.960724
2660,YO8 8PH,53.730585,-0.994673
2661,YO8 8PJ,53.729121,-0.994606
2662,YO8 8PL,53.725891,-0.984842
2663,YO8 8PN,53.723742,-0.986879
2664,YO8 8PP,53.725481,-0.964163
2666,YO8 8PR,53.719816,-0.95668
2667,YO8 8PS,53.714275,-0.952029
2668,YO8 8PT,53.718565,-0.906127
2669,YO8 8PU,53.731429,-0.975356
2670,YO8 8PW,53.731098,-0.956678
2671,YO8 8PX,53.731213,-0.952548
2672,YO8 8PY,53.733547,-1.145728
2673,YO8 8PZ,53.734176,-1.14949
2674,YO8 8QA,53.733297,-1.144793
2675,YO8 8QB,53.733201,-1.14282
2676,YO8 8QD,53.730569,-1.125609
2677,YO8 8QE,53.729788,-1.123275
2678,YO8 8QF,53.731908,-1.127946
2679,YO8 8QG,53.726672,-1.121203
2680,YO8 8QH,53.728124,-1.118202
2681,YO8 8QJ,53.718905,-1.092118
2682,YO8 8QL,53.718597,-1.087018
2683,YO8 8QN,53.718132,-1.087331
2684,YO8 8QP,53.714392,-1.077881
2685,YO8 8QQ,53.728536,-1.119092
2686,YO8 8QR,53.713416,-1.076069
2687,YO8 8QT,53.713491,-1.075026
2688,YO8 8QU,53.735333,-1.115777
2689,YO8 8QW,53.718876,-1.082288
2690,YO8 8QX,53.739329,-1.112858
2691,YO8 8QY,53.727562,-1.117577
2692,YO8 8QZ,53.732336,-1.143615
2693,YO8 8RA,53.72548,-1.020681
2694,YO8 8RB,53.726684,-1.020536
2695,YO8 8RD,53.723989,-1.019553
2696,YO8 8RE,53.732213,-1.145203
2697,YO8 8RF,53.728332,-1.019831
2698,YO8 8RG,53.772092,-1.060843
2699,YO8 8RH,53.770943,-1.061091
2700,YO8 8RJ,53.771014,-1.060269
2701,YO8 8RL,53.77107,-1.062408
2702,YO8 8RN,53.769656,-1.063198
2703,YO8 8RP,53.77168,-1.06343
2704,YO8 8RQ,53.771388,-1.061733
2705,YO8 8RR,53.769481,-1.061533
2706,YO8 8RS,53.772483,-1.061466
2707,YO8 8RT,53.769108,-1.062069
2708,YO8 8RU,53.769053,-1.063166
2709,YO8 8RZ,53.770833,-1.063157
2710,YO8 9AA,53.778914,-1.078319
2711,YO8 9AB,53.778462,-1.081516
2712,YO8 9AD,53.778072,-1.081008
2713,YO8 9AE,53.777591,-1.082809
2714,YO8 9AF,53.777771,-1.085143
2715,YO8 9AG,53.777137,-1.082228
2716,YO8 9AH,53.771406,-1.077922
2717,YO8 9AJ,53.77494,-1.08053
2718,YO8 9AL,53.773204,-1.072102
2719,YO8 9AN,53.776145,-1.08407
2720,YO8 9AP,53.775996,-1.086911
2721,YO8 9AQ,53.782428,-1.072414
2722,YO8 9AR,53.776141,-1.088289
2723,YO8 9AS,53.776877,-1.084631
2724,YO8 9AT,53.777334,-1.087929
2725,YO8 5XU,53.798963,-1.038875
2726,YO8 5XW,53.795961,-1.041175
2728,YO8 5ZU,53.796185,-1.023225
2729,YO8 5ZX,53.797177,-1.032448
2730,YO8 5ZY,53.797516,-1.032152
2731,YO8 5ZZ,53.79957,-1.037161
2732,YO8 6DH,53.797203,-0.924665
2733,YO8 6DJ,53.806831,-0.905735
2734,YO8 6DL,53.817125,-0.897411
2735,YO8 6DN,53.819468,-0.901025
2736,YO8 6DP,53.822873,-0.905737
2737,YO8 6DQ,53.813435,-0.918337
2739,YO8 6DS,53.802213,-0.916849
2740,YO8 6DU,53.818339,-0.918879
2741,YO8 6DW,53.827992,-0.877009
2743,YO8 6DZ,53.816964,-0.915907
2744,YO8 6EB,53.777716,-1.029957
2745,YO8 6ED,53.775082,-1.022173
2746,YO8 6EE,53.794945,-0.984238
2747,YO8 6EF,53.798217,-0.990657
2748,YO8 6EG,53.814614,-0.990755
2749,YO8 6EH,53.765164,-0.959941
2750,YO8 6EJ,53.763696,-0.944169
2751,YO8 6EL,53.76226,-0.939245
2752,YO8 6EN,53.764099,-0.927568
2753,YO8 6EP,53.772148,-0.92401
2754,YO8 6EQ,53.807847,-0.975179
2755,YO8 6ER,53.773071,-0.924891
2756,YO8 6ES,53.773603,-0.926168
2757,YO8 6ET,53.775731,-0.923615
2758,YO8 6EU,53.778656,-0.915718
2759,YO8 6EW,53.771433,-0.926648
2760,YO8 6EX,53.776738,-0.924889
2761,YO8 6LE,53.783279,-0.993975
2762,YO8 6LG,53.81775,-0.906736
2763,YO8 6LH,53.819486,-0.922792
2764,YO8 6LJ,53.819983,-0.922051
2765,YO8 6LL,53.816183,-0.916361
2766,YO8 6LN,53.816086,-0.917518
2767,YO8 6LP,53.819248,-0.914025
2768,YO8 6LQ,53.819112,-0.922149
2769,YO8 6LR,53.818145,-0.919591
2770,YO8 6LS,53.817884,-0.921605
2771,YO8 6LT,53.818864,-0.919558
2772,YO8 6LU,53.819131,-0.91829
2773,YO8 6LW,53.817436,-0.917634
2774,YO8 6LX,53.818355,-0.913951
2775,YO8 6LY,53.817978,-0.90786
2776,YO8 6LZ,53.818439,-0.90631
2777,YO8 6NA,53.818439,-0.908343
2778,YO8 6NB,53.818108,-0.920473
2779,YO8 6ND,53.817958,-0.917789
2780,YO8 6NF,53.81922,-0.917224
2781,YO8 6NG,53.777307,-0.997583
2782,YO8 6NH,53.776718,-0.994011
2783,YO8 6NJ,53.777301,-0.993906
2784,YO8 6NL,53.778513,-0.997003
2785,YO8 6NN,53.780918,-0.99646
2786,YO8 6NP,53.7815,-0.992986
2787,YO8 6NQ,53.777557,-0.999788
2788,YO8 6NR,53.782479,-0.997166
2789,YO8 6NS,53.782029,-0.993899
2790,YO8 6NT,53.782605,-0.992975
2791,YO8 6NU,53.785316,-0.994274
2792,YO8 6NW,53.781245,-0.996953
2793,YO8 6NX,53.791242,-0.992576
2794,YO8 6NY,53.817624,-0.915686
2795,YO8 6NZ,53.782821,-0.994077
2796,YO8 6PA,53.795757,-0.995301
2797,YO8 6PB,53.793747,-1.00549
2798,YO8 6PD,53.788156,-1.011891
2799,YO8 6PE,53.785544,-1.009985
2800,YO8 6PF,53.780822,-0.997742
2801,YO8 6PG,53.781281,-1.002072
2802,YO8 6PH,53.775418,-0.988903
2803,YO8 6PJ,53.773135,-0.984899
2804,YO8 6PL,53.765411,-0.996091
2805,YO8 6PN,53.770435,-1.002465
2806,YO8 6PP,53.781688,-0.991843
2807,YO8 6PQ,53.777987,-0.994238
2808,YO8 6PR,53.829522,-0.855141
2809,YO8 6PS,53.827459,-0.85462
2810,YO8 6PT,53.82824,-0.854805
2811,YO8 6PU,53.827772,-0.854681
2812,YO8 6PW,53.778123,-0.99548
2813,YO8 6PX,53.823417,-0.84892
2814,YO8 6PY,53.831115,-0.859391
2815,YO8 6PZ,53.831523,-0.83578
2816,YO8 6QA,53.771331,-0.977814
2817,YO8 6QB,53.770501,-0.977363
2818,YO8 6QD,53.764426,-0.97654
2819,YO8 6QE,53.768907,-0.979165
2820,YO8 6QF,53.77055,-0.97894
2821,YO8 6QG,53.772723,-0.980607
2822,YO8 6QH,53.775609,-0.97032
2823,YO8 6QJ,53.768459,-0.971759
2824,YO8 6QL,53.769688,-0.976705
2825,YO8 4QT,53.781367,-1.072316
2826,YO8 4QY,53.784451,-1.087684
2827,YO8 4RT,53.790789,-1.082006
2828,YO8 4RU,53.783864,-1.087423
2829,YO8 4RW,53.785084,-1.083572
2833,YO8 4XG,53.78582,-1.083374
2834,YO8 4XH,53.785542,-1.083532
2835,YO8 4XJ,53.785066,-1.084756
2836,YO8 4XN,53.790084,-1.080321
2837,YO8 4XR,53.785055,-1.087929
2838,YO8 6QN,53.767332,-0.97788
2839,YO8 6QP,53.768788,-0.976859
2840,YO8 6QR,53.767941,-0.975499
2841,YO8 6QS,53.766459,-0.973547
2842,YO8 6QT,53.765674,-0.966922
2843,YO8 6QU,53.766379,-0.978905
2844,YO8 6QW,53.766104,-0.977928
2845,YO8 6QX,53.76405,-0.977763
2846,YO8 6QY,53.76355,-0.978124
2847,YO8 6QZ,53.764801,-0.977214
2848,YO8 6RA,53.764187,-0.980096
2849,YO8 6RB,53.768445,-0.974561
2850,YO8 6RD,53.770037,-0.976737
2851,YO8 6RE,53.770929,-0.976974
2852,YO8 6RF,53.768903,-0.974474
2853,YO8 6RG,53.764157,-0.978731
2854,YO8 6RH,53.767643,-0.975415
2855,YO8 6RJ,53.76318,-0.979051
2856,YO8 6RL,53.767684,-0.978039
2857,YO8 6RN,53.783798,-0.993705
2858,YO8 6RQ,53.76473,-0.980583
2859,YO8 6ST,53.791882,-0.968439
2860,YO8 6SU,53.793659,-0.969276
2861,YO8 6SX,53.793404,-0.970142
